s_sat,T_sat
78.10110263484195,405.28653290966696
78.09535795353199,405.0981104251418
78.08872791616582,404.90918799709823
78.08121373983809,404.71976253900027
78.07281658875718,404.52983093401747
78.06353757457711,404.33939003461677
78.05337775672308,404.1484366621496
78.04233814270421,403.95696760642903
78.03041968841028,403.7649796253017
78.01762329839754,403.5724694442112
78.00394982616224,403.3794337557548
77.98940007440109,403.1858692192311
77.97397479525983,402.9917724601813
77.95767469056817,402.79714006992134
77.94050041206735,402.60196860506665
77.92245256161956,402.4062545870472
77.90353169141176,402.209994501616
77.88373830414207,402.01318479834634
77.86307285320059,401.8158218901221
77.84153574283484,401.6179021526183
77.81912732830516,401.41942192377167
77.79584791602814,401.22037750324216
77.77169776371238,401.0207651518648
77.7466770804767,400.8205810910915
77.72078602696578,400.6198215024229
77.69402471544778,400.41848252682826
77.66639320990443,400.21656026415747
77.6378915261107,400.01405077253906
77.60851963170262,399.81095006776957
77.57827744623572,399.60725412269016
77.54716484123064,399.4029588665519
77.51518164021105,399.1980601843691
77.48232761872987,398.99255391626076
77.44860250438454,398.7864358567785
77.41400597682063,398.5797017542235
77.3785376677299,398.3723473099487
77.34219716083257,398.1643681776484
77.30498399185112,397.9557599626341
77.26689764847475,397.74651822109644
77.2279375703117,397.5366384593529
77.18810314883372,397.3261161330798
77.14739372730628,397.1149466465311
77.10580860071173,396.9031253517406
77.06334701566011,396.69064754770795
77.02000817029077,396.47750847957064
76.97579121416227,396.26370333775674
76.93069524813309,396.0492272571231
76.88471932423035,395.834075316075
76.83786244550821,395.61824253566795
76.79012356589568,395.40172387869234
76.74150159003445,395.1845142487387
76.6919953731066,394.96660848924364
76.6416037206465,394.74800138251726
76.59032538834957,394.5286876487498
76.53815908186222,394.3086619449974
76.48510345656717,394.08791886414826
76.43115700758611,393.86645289547636
76.37631851448168,393.64425857913534
76.32058636462116,393.42133026862393
76.26395900991261,393.1976622893637
76.2064348507449,392.9732488970999
76.14801223569926,392.74808427672934
76.08868946125507,392.5221625411017
76.02846477147425,392.29547772979566
75.96733635768352,392.06802380787
75.9053023581362,391.8397946645846
75.84236085766784,391.6107841120966
75.77850988733418,391.3809858841263
75.71374742404193,391.15039363459374
75.64807139016096,390.9190009362261
75.58147965312789,390.6868012791334
75.51397002503332,390.4537880693526
75.44554026219983,390.219954627359
75.37618806474067,389.98529418654414
75.30591107610948,389.74979989165996
75.23470688263524,389.51346479722565
75.16257301303925,389.27628186590084
75.08950693794293,389.03824396681915
75.01550606935714,388.79934387388437
74.94056776016043,388.55957426402637
74.86468930355544,388.318927715418
74.78786793251874,388.07739670564825
74.71010081922822,387.83497360985365
74.63138507447638,387.59165069880515
74.55171774706962,387.34742013694984
74.47109582320753,387.10227398040496
74.38951622584892,386.856204174905
74.30697581405687,386.6092025536989
74.22347138233046,386.3612608353952
74.13899965991547,386.1123706217566
74.05355731009851,385.8625233954386
73.96714092948274,385.61171051767406
73.87974704724436,385.3599232258989
73.79137212437016,385.10715263132033
73.70201255287503,384.8533897164227
73.61166465500068,384.5986253324123
73.52032468239229,384.34285019659586
73.42798881525599,384.0860548896935
73.33465316149407,383.8282298530834
73.24031375581973,383.5693653859738
73.14496655884705,383.3094516425048
73.04860745616303,383.04847862877233
72.95123225737086,382.7864361997758
72.85283669511432,382.5233140562852
72.75341642407642,382.2591017416259
72.65296701995084,381.99378863837757
72.55148397839372,381.7273639649851
72.44896271394455,381.4598167722793
72.34539855892396,381.191135939902
72.24078676230198,380.92131017263677
72.13512248854131,380.65032799663584
72.0284008164114,380.37817775554754
71.92061673777201,380.1048476065328
71.81176515633072,379.8303255161743
71.70184088636641,379.55459925626894
71.59083865142645,379.27765639950377
71.47875308298613,378.999484315008
71.36557871908111,378.7200701637799
71.25131000290519,378.4394008939823
71.1359412813718,378.1574632361026
71.0194668036436,377.8742436979728
70.90188071962413,377.5897285596439
