s_sat,T_sat
524.688571587416,414.3641171084658
524.4017412811979,414.20846180594367
524.111926204694,414.0524433330001
523.8191309033914,413.89605994631955
523.5233591582423,413.73930959876424
523.224614694074,413.5821903200452
522.9229010090669,413.424700123079
522.6182213770514,413.2668370037929
522.3105788497224,413.10859894092636
521.9999762587647,412.9499838958287
521.6864162178996,412.7909898122538
521.3699011248648,412.6316146161536
521.0504331632982,412.4718562154653
520.728014304571,412.31171249989904
520.4026463095234,412.15118134071895
520.0743307301505,411.99026059052295
519.7430689112036,411.8289480830193
519.4088619917288,411.6672416327985
519.0717109065387,411.5051390351015
518.7316163876131,411.3426380655872
518.3885789654461,411.17973648009223
518.0425989703149,411.0164320143911
517.6936765334981,410.85272238394856
517.3418115884293,410.68860528367225
516.9870038717819,410.52407838765765
516.6292529245108,410.3591393489324
516.2685580928229,410.1937857991939
515.9049185290903,410.0280153485441
515.5383331927214,409.86182558522097
515.1688008509534,409.6952140753228
514.7963200796091,409.5281783625321
514.42088926379,409.3607159678308
514.0425065985152,409.19282438921476
513.6611700893164,409.0245011014011
513.2768775527661,408.855743555532
512.8896261630266,408.6865491275226
512.4994142908841,408.516915325672
512.1062387113163,408.34683947463793
511.71009648936473,408.1763189281943
511.3109845030463,408.00535101498497
510.90889944358054,407.83393303819736
510.50383781492695,407.66206227515534
510.0957959358975,407.48973597720754
509.6847699384171,407.31695136917614
509.2707557677099,407.1437056490235
508.85374918274005,406.96999598755013
508.4337457559405,406.7958195280078
508.0107408733118,406.62117338575655
507.5847297345607,406.44605464792403
507.1557073519635,406.270460372919
506.72366855099847,406.0943875901456
506.28860796956553,405.9178332995547
505.85052005796786,405.740794471281
505.40939907831887,405.5632680452129
504.96523910412344,405.38525093058064
504.5180340198664,405.2067400055435
504.06777752047543,405.0277321167603
503.61446311074604,404.8482240789542
503.1580841047278,404.6682126744692
502.69863362505424,404.48769465282004
502.236104602239,404.3066667302329
501.77048977391075,404.12512558917945
501.30178168401426,403.943067877901
500.8299726819545,403.7604902099255
500.3550549216971,403.57738916357494
499.87702036081737,403.3937612814641
499.3958607595098,403.20960306999103
498.91156767953703,403.02491099881667
498.42413248313767,402.83968150033695
497.933546331882,402.65391096914317
497.43980018547967,402.4675957614743
496.94288480053626,402.2807321946576
496.4427907292557,402.093316546541
495.93950831810224,401.90534505491206
495.4330277063963,401.7168139169082
494.9233388248669,401.52771928841605
494.41043139415444,401.3380572834576
493.8942949232489,401.1478239735665
493.3749187078875,400.95701538715235
492.8522918288863,400.76562750885165
492.32640315042147,400.57365627886776
491.7972413182574,400.38109759229764
491.26479475791183,400.1879472984455
490.72905167276787,399.99420120012303
490.1900000421258,399.7998550529371
489.6476276191975,399.60490456456193
489.1019219290373,399.40934539399854
488.55287026641423,399.2131731508184
488.000459693625,399.0163833943933
487.44467703823403,398.81897163310873
486.88550889076544,398.62093332356307
486.32294160231214,398.42226386974926
485.75696128209273,398.22295862222074
